1201310,16,293,LAX,OAK
1201740,15,205,LAX,LAS
1201400,14,1208,LAX,HOU
1200935,-1,293,LAX,OAK
1201950,47,293,LAX,SFO
1201305,18,749,LAX,DEN
1201600,31,205,LAX,LAS
1201635,8,621,LAX,ELP
1201445,40,1562,LAX,BNA
1200705,-5,268,LAX,SJC
1202110,9,293,LAX,SFO
1201835,39,1185,LAX,MCI
1211315,1,324,LAX,SMF
1211225,75,1052,LAX,SAT
1211110,3,322,LAX,PHX
1211300,-4,1383,LAX,STL
1210645,2,2024,LAX,BWI
1211530,18,293,LAX,OAK
1211050,10,1208,LAX,HOU
1211300,-1,1691,LAX,ATL
1211240,2,392,LAX,TUS
1211315,2,322,LAX,PHX
1212025,19,205,LAX,LAS
1211905,63,749,LAX,DEN
1210700,1,1691,LAX,ATL
1210640,0,749,LAX,DEN
1211910,-5,392,LAX,TUS
1211305,-4,268,LAX,SJC
1211450,0,324,LAX,SMF
1211915,1,293,LAX,OAK
1210620,0,205,LAX,LAS
1210825,4,1052,LAX,SAT
1212115,1,268,LAX,SJC
1211435,-4,293,LAX,OAK
1210655,-4,322,LAX,PHX
1211150,13,293,LAX,SFO
1211620,-4,392,LAX,TUS
1210940,-2,268,LAX,SJC
1211005,8,1079,LAX,AUS
1211905,9,322,LAX,PHX
1211440,4,268,LAX,SJC
1210630,-1,1521,LAX,MDW
1210800,-4,1562,LAX,BNA
1211815,1,268,LAX,SJC
1211045,7,324,LAX,SMF
1211505,12,205,LAX,LAS
1210800,-2,293,LAX,OAK
1211845,-1,205,LAX,LAS
1211200,-2,293,LAX,OAK
1212125,0,205,LAX,LAS
1210655,-1,1526,LAX,MKE
1211555,14,512,LAX,SLC
1211040,0,293,LAX,OAK
1211130,0,205,LAX,LAS
1211635,3,322,LAX,PHX
1210705,2,293,LAX,OAK
1210855,8,205,LAX,LAS
1211140,15,749,LAX,DEN
1211345,79,1521,LAX,MDW
1211030,4,293,LAX,SFO
1211920,-1,268,LAX,SJC
1210600,-4,322,LAX,PHX
1211735,-6,589,LAX,ABQ
1210815,-1,322,LAX,PHX
1212020,-3,324,LAX,SMF
1210950,-5,1521,LAX,MDW
1210750,7,293,LAX,SFO
1210600,2,293,LAX,SFO
1211720,-5,1521,LAX,MDW
1210935,14,1383,LAX,STL
1211630,1,268,LAX,SJC
1211945,-3,339,LAX,RNO
1211815,15,1208,LAX,HOU
1211945,-3,324,LAX,SMF
1212010,23,293,LAX,OAK
1211110,7,1451,LAX,MSY
1211720,12,324,LAX,SMF
1211220,18,205,LAX,LAS
1211545,-5,293,LAX,SFO
1211350,-4,589,LAX,ABQ
1211410,2,293,LAX,SFO
1210740,41,1208,LAX,HOU
1210840,9,589,LAX,ABQ
1210945,9,749,LAX,DEN
1211330,5,205,LAX,LAS
1211640,20,293,LAX,OAK
1210955,0,205,LAX,LAS
1211130,0,621,LAX,ELP
1211755,-3,512,LAX,SLC
1211730,3,293,LAX,OAK
1211125,13,268,LAX,SJC
1211800,20,293,LAX,SFO
1211210,8,1208,LAX,HOU
1211435,8,749,LAX,DEN
1210605,-2,324,LAX,SMF
1210735,0,324,LAX,SMF
1212025,-1,322,LAX,PHX
1211450,37,322,LAX,PHX
1211045,1,339,LAX,RNO
1210740,0,512,LAX,SLC
1210615,-2,268,LAX,SJC
1211230,6,1521,LAX,MDW
1210900,-2,1185,LAX,MCI
1211310,1,293,LAX,OAK
1211740,-4,205,LAX,LAS
1211400,33,1208,LAX,HOU
1210935,10,293,LAX,OAK
1211950,-4,293,LAX,SFO
1211305,28,749,LAX,DEN
1211600,-1,205,LAX,LAS
1211635,-4,621,LAX,ELP
1211445,2,1562,LAX,BNA
1210705,-2,268,LAX,SJC
1212110,-3,293,LAX,SFO
1211835,4,1185,LAX,MCI
1221315,4,324,LAX,SMF
1221225,22,1052,LAX,SAT
1221110,22,322,LAX,PHX
1221300,1,1383,LAX,STL
1220645,5,2024,LAX,BWI
1221530,2,293,LAX,OAK
1221050,0,1208,LAX,HOU
1221300,23,1691,LAX,ATL
1221240,-2,392,LAX,TUS
1221315,5,322,LAX,PHX
1222025,14,205,LAX,LAS
1221905,18,749,LAX,DEN
1220700,0,1691,LAX,ATL
1220640,-5,749,LAX,DEN
1221910,-4,392,LAX,TUS
1221305,-3,268,LAX,SJC
1221450,-5,324,LAX,SMF
1221915,17,293,LAX,OAK
1220620,-3,205,LAX,LAS
1220825,-2,1052,LAX,SAT
1222115,9,268,LAX,SJC
1221435,18,293,LAX,OAK
1220655,13,322,LAX,PHX
1221150,16,293,LAX,SFO
1221620,-5,392,LAX,TUS
1220940,-4,268,LAX,SJC
