1031412,-8,856,HDN,IAH
1041210,443,1502,HDN,EWR
1041421,58,856,HDN,IAH
1051428,0,856,HDN,IAH
1061412,-1,856,HDN,IAH
1081418,-16,856,HDN,IAH
1091418,25,856,HDN,IAH
1101418,0,856,HDN,IAH
1111422,-16,856,HDN,IAH
1111210,16,1502,HDN,EWR
1121420,-12,856,HDN,IAH
1131418,-13,856,HDN,IAH
1151418,-4,856,HDN,IAH
1161418,-8,856,HDN,IAH
1171418,-10,856,HDN,IAH
1181422,-15,856,HDN,IAH
1181210,48,1502,HDN,EWR
1191420,-13,856,HDN,IAH
1201418,-5,856,HDN,IAH
1221418,-14,856,HDN,IAH
1231418,-10,856,HDN,IAH
1241418,29,856,HDN,IAH
1251422,-6,856,HDN,IAH
1251210,-3,1502,HDN,EWR
1261420,9,856,HDN,IAH
1271418,29,856,HDN,IAH
1291418,11,856,HDN,IAH
1301418,-10,856,HDN,IAH
1311418,-4,856,HDN,IAH
1011307,-1,349,HLN,SLC
1010715,-7,349,HLN,SLC
1010610,-4,516,HLN,DEN
1011323,166,516,HLN,DEN
1021735,-10,349,HLN,SLC
1021307,38,349,HLN,SLC
1020619,6,349,HLN,SLC
1020610,22,516,HLN,DEN
1021329,4,516,HLN,DEN
1031735,12,349,HLN,SLC
1031307,13,349,HLN,SLC
1030619,-3,349,HLN,SLC
1030610,-26,516,HLN,DEN
1031329,11,516,HLN,DEN
1041735,106,349,HLN,SLC
1041307,4,349,HLN,SLC
1040619,22,349,HLN,SLC
1040600,35,516,HLN,DEN
1041329,49,516,HLN,DEN
1051735,57,349,HLN,SLC
1051307,3,349,HLN,SLC
1050619,18,349,HLN,SLC
1050610,11,516,HLN,DEN
1051310,64,516,HLN,DEN
1061305,-5,349,HLN,SLC
1060619,-4,349,HLN,SLC
1061740,-8,349,HLN,SLC
1060610,0,516,HLN,DEN
1061329,62,516,HLN,DEN
1071305,-9,349,HLN,SLC
1070619,-10,349,HLN,SLC
1070716,-6,516,HLN,DEN
1081305,1,349,HLN,SLC
1080619,6,349,HLN,SLC
1080716,5,516,HLN,DEN
1091305,18,349,HLN,SLC
1090619,-7,349,HLN,SLC
1091740,11,349,HLN,SLC
1090716,-6,516,HLN,DEN
1101305,0,349,HLN,SLC
1100619,-6,349,HLN,SLC
1101740,-10,349,HLN,SLC
1100716,-5,516,HLN,DEN
1111305,-2,349,HLN,SLC
1110619,-5,349,HLN,SLC
1110716,-6,516,HLN,DEN
1121305,14,349,HLN,SLC
1120619,-9,349,HLN,SLC
1121740,-14,349,HLN,SLC
1120716,-6,516,HLN,DEN
1131305,-6,349,HLN,SLC
1130619,-9,349,HLN,SLC
1131740,-8,349,HLN,SLC
1130716,-13,516,HLN,DEN
1141305,-1,349,HLN,SLC
1140619,-2,349,HLN,SLC
1140716,-11,516,HLN,DEN
1151305,-4,349,HLN,SLC
1150619,-14,349,HLN,SLC
1150716,-7,516,HLN,DEN
1161305,-4,349,HLN,SLC
1160619,-9,349,HLN,SLC
1161740,-19,349,HLN,SLC
1160716,-3,516,HLN,DEN
1171305,-10,349,HLN,SLC
1170619,-9,349,HLN,SLC
1171740,-11,349,HLN,SLC
1170716,-3,516,HLN,DEN
1181305,-9,349,HLN,SLC
1180619,-4,349,HLN,SLC
1180716,-3,516,HLN,DEN
1191305,-14,349,HLN,SLC
1190619,-5,349,HLN,SLC
1191740,-18,349,HLN,SLC
1190716,-8,516,HLN,DEN
1201305,-7,349,HLN,SLC
1200619,-11,349,HLN,SLC
1201740,-7,349,HLN,SLC
1200716,-7,516,HLN,DEN
1211305,-3,349,HLN,SLC
1210619,-6,349,HLN,SLC
1210716,-6,516,HLN,DEN
1221305,-9,349,HLN,SLC
1220619,-3,349,HLN,SLC
1220716,-5,516,HLN,DEN
1231305,-5,349,HLN,SLC
1230619,15,349,HLN,SLC
1231740,-10,349,HLN,SLC
1230716,-1,516,HLN,DEN
1241305,-5,349,HLN,SLC
1240619,-5,349,HLN,SLC
1241740,-10,349,HLN,SLC
1240716,-11,516,HLN,DEN
1251305,-4,349,HLN,SLC
1250619,-9,349,HLN,SLC
1250716,-7,516,HLN,DEN
1261305,12,349,HLN,SLC
1260619,-3,349,HLN,SLC
1261740,-21,349,HLN,SLC
1260716,-5,516,HLN,DEN
1271305,-10,349,HLN,SLC
1270619,-9,349,HLN,SLC
1271740,-9,349,HLN,SLC
1270716,-5,516,HLN,DEN
1281305,-9,349,HLN,SLC
1280619,-4,349,HLN,SLC
1280716,-4,516,HLN,DEN
1291305,-9,349,HLN,SLC
1290619,-4,349,HLN,SLC
1290716,-5,516,HLN,DEN
1301305,0,349,HLN,SLC
1300619,-2,349,HLN,SLC
1301740,-2,349,HLN,SLC
1300716,-6,516,HLN,DEN
1311305,112,349,HLN,SLC
1310619,-6,349,HLN,SLC
1311740,-7,349,HLN,SLC
1310716,42,516,HLN,DEN
1011800,39,3288,HNL,DFW
1011700,-1,3687,HNL,ORD
1011950,-3,3288,HNL,DFW
1011340,-8,2221,HNL,LAX
1010830,-13,2221,HNL,LAX
1011615,-16,2221,HNL,LAX
1012155,7,2221,HNL,LAX
1021800,319,3288,HNL,DFW
1021700,0,3687,HNL,ORD
1021950,2,3288,HNL,DFW
1021340,3,2221,HNL,LAX
1020830,-14,2221,HNL,LAX
1021615,19,2221,HNL,LAX
1022155,130,2221,HNL,LAX
1031800,54,3288,HNL,DFW
1031700,11,3687,HNL,ORD
1031950,239,3288,HNL,DFW
1031340,13,2221,HNL,LAX
1030830,-10,2221,HNL,LAX
1031615,7,2221,HNL,LAX
1032155,0,2221,HNL,LAX
1041800,17,3288,HNL,DFW
1041700,110,3687,HNL,ORD
1041950,-1,3288,HNL,DFW
1041340,52,2221,HNL,LAX
1040830,-6,2221,HNL,LAX
1041615,54,2221,HNL,LAX
1042155,12,2221,HNL,LAX
1051800,78,3288,HNL,DFW
1051700,6,3687,HNL,ORD
1051950,-1,3288,HNL,DFW
1051340,20,2221,HNL,LAX
1050830,-8,2221,HNL,LAX
1051615,-8,2221,HNL,LAX
1052155,15,2221,HNL,LAX
1061800,43,3288,HNL,DFW
1061700,10,3687,HNL,ORD
1061950,2,3288,HNL,DFW
1061340,22,2221,HNL,LAX
1060830,-9,2221,HNL,LAX
1061615,29,2221,HNL,LAX
1062155,43,2221,HNL,LAX
1071800,44,3288,HNL,DFW
1071700,-2,3687,HNL,ORD
1071950,-3,3288,HNL,DFW
1071340,-3,2221,HNL,LAX
1070830,-2,2221,HNL,LAX
1071615,42,2221,HNL,LAX
1072155,-5,2221,HNL,LAX
1081800,10,3288,HNL,DFW
1081700,14,3687,HNL,ORD
1081950,0,3288,HNL,DFW
1081340,-11,2221,HNL,LAX
1080830,-3,2221,HNL,LAX
1082155,-2,2221,HNL,LAX
1091800,4,3288,HNL,DFW
1091700,14,3687,HNL,ORD
1091950,-4,3288,HNL,DFW
1091340,-7,2221,HNL,LAX
1090830,-10,2221,HNL,LAX
1092155,-4,2221,HNL,LAX
1101800,7,3288,HNL,DFW
1101700,0,3687,HNL,ORD
1101950,-4,3288,HNL,DFW
1101340,3,2221,HNL,LAX
1100830,-5,2221,HNL,LAX
1102155,-2,2221,HNL,LAX
1111800,281,3288,HNL,DFW
1111700,24,3687,HNL,ORD
1111950,-4,3288,HNL,DFW
1111340,-1,2221,HNL,LAX
1110830,5,2221,HNL,LAX
1112155,13,2221,HNL,LAX
1121800,-1,3288,HNL,DFW
1121700,-3,3687,HNL,ORD
1121950,-6,3288,HNL,DFW
1121340,-3,2221,HNL,LAX
1120830,-11,2221,HNL,LAX
1122155,42,2221,HNL,LAX
1131800,-6,3288,HNL,DFW
1131700,-3,3687,HNL,ORD
1131950,-11,3288,HNL,DFW
1131340,-4,2221,HNL,LAX
1130830,-7,2221,HNL,LAX
1132155,10,2221,HNL,LAX
1141800,-15,3288,HNL,DFW
1141700,-10,3687,HNL,ORD
1141950,-8,3288,HNL,DFW
1141340,-8,2221,HNL,LAX
1140830,-8,2221,HNL,LAX
1142155,-7,2221,HNL,LAX
1151800,-10,3288,HNL,DFW
1151950,0,3288,HNL,DFW
1151340,-8,2221,HNL,LAX
1150830,-9,2221,HNL,LAX
1152155,-3,2221,HNL,LAX
1161800,-14,3288,HNL,DFW
