1181620,-1,194,LAS,BUR
1181055,1,1056,LAS,DSM
1181710,28,319,LAS,SLC
1181930,8,336,LAS,SJC
1181215,5,197,LAS,SNA
1181345,29,1830,LAS,BWI
1181550,16,1379,LAS,BNA
1180805,-1,929,LAS,SAT
1181755,8,300,LAS,RNO
1181400,15,317,LAS,TUS
1181715,30,225,LAS,SAN
1181635,11,1324,LAS,MKE
1181405,76,225,LAS,SAN
1181145,-1,317,LAS,TUS
1181605,14,222,LAS,PHX
1181410,-2,345,LAS,SMF
1181805,-3,225,LAS,SAN
1181615,303,990,LAS,MCI
1180710,-1,225,LAS,SAN
1181345,42,1321,LAS,MDW
1181925,1,317,LAS,TUS
1180810,-4,319,LAS,SLC
1180935,18,1324,LAS,MKE
1182015,52,205,LAS,LAX
1181510,-6,197,LAS,SNA
1180950,5,225,LAS,SAN
1180845,-2,336,LAS,SJC
1181255,-4,700,LAS,GEG
1180835,-2,205,LAS,LAX
1181625,-2,1518,LAS,ATL
1192130,2,336,LAS,SJC
1191120,9,507,LAS,ELP
1191050,15,205,LAS,LAX
1191420,-1,659,LAS,AMA
1191515,5,691,LAS,MAF
1191525,17,197,LAS,SNA
1190840,-1,222,LAS,PHX
1191320,9,317,LAS,TUS
1192035,-2,225,LAS,SAN
1191830,-2,354,LAS,OAK
1192135,-5,354,LAS,OAK
1191910,-5,194,LAS,BUR
1190900,5,423,LAS,ABQ
1191720,13,1073,LAS,HOU
1191950,2,423,LAS,ABQ
1190935,17,753,LAS,SEA
1191655,2,354,LAS,OAK
1191500,2,354,LAS,OAK
1191610,3,205,LAS,LAX
1191130,-2,225,LAS,SAN
1190855,1,929,LAS,SAT
1190940,1,663,LAS,PDX
1192000,-1,663,LAS,PDX
1191440,12,345,LAS,SMF
1191030,5,197,LAS,SNA
1192015,7,222,LAS,PHX
1191310,0,990,LAS,MCI
1191020,2,691,LAS,MAF
1191920,0,360,LAS,SFO
1191025,3,1303,LAS,MSY
1191805,-1,300,LAS,RNO
1190825,-3,336,LAS,SJC
1191530,11,317,LAS,TUS
1192140,1,171,LAS,ONT
1191200,-1,336,LAS,SJC
1191950,-3,225,LAS,SAN
1191845,30,1321,LAS,MDW
1190910,-4,360,LAS,SFO
1192050,4,546,LAS,DEN
1191440,0,1724,LAS,TPA
1191710,-5,423,LAS,ABQ
1191945,1,700,LAS,GEG
1191410,0,194,LAS,BUR
1191215,16,1324,LAS,MKE
1191540,-3,990,LAS,MCI
1191200,3,205,LAS,LAX
1191100,-1,194,LAS,BUR
1191755,14,197,LAS,SNA
1191600,-4,1411,LAS,SDF
1191330,-1,205,LAS,LAX
1191210,1,222,LAS,PHX
1190845,1,1192,LAS,STL
1191040,-1,546,LAS,DEN
1190850,-3,205,LAS,LAX
1191845,-1,1073,LAS,HOU
1191510,12,300,LAS,RNO
1190630,8,546,LAS,DEN
1191635,21,673,LAS,LBB
1191110,-8,1772,LAS,MCO
1191625,15,336,LAS,SJC
1192020,-4,317,LAS,TUS
1192050,1,197,LAS,SNA
1191850,-5,171,LAS,ONT
1190825,13,947,LAS,AUS
1192000,1,753,LAS,SEA
1191720,-2,929,LAS,SAT
1191545,0,663,LAS,PDX
1191840,31,451,LAS,BOI
1191625,9,507,LAS,ELP
1190835,-2,354,LAS,OAK
1191055,75,1073,LAS,HOU
1191155,-5,857,LAS,OKC
1191740,3,319,LAS,SLC
1191725,-1,225,LAS,SAN
1191815,-2,194,LAS,BUR
1191215,4,929,LAS,SAT
1191750,-3,1660,LAS,PIT
1191500,13,546,LAS,DEN
1191325,3,423,LAS,ABQ
1191815,2,1192,LAS,STL
1191115,21,451,LAS,BOI
1191750,-4,1303,LAS,MSY
1191045,-6,171,LAS,ONT
