2131353,0,208,GSO,IAD
2130615,0,208,GSO,IAD
2130947,0,512,GSO,ORD
2131627,57,512,GSO,ORD
2141838,1,387,GSO,EWR
2141641,135,387,GSO,EWR
2141025,0,208,GSO,IAD
2140653,0,387,GSO,EWR
2141407,74,266,GSO,ATL
2141735,0,400,GSO,LGA
2141005,45,266,GSO,ATL
2141050,0,400,GSO,LGA
2141353,216,208,GSO,IAD
2140615,-8,208,GSO,IAD
2140600,0,512,GSO,ORD
2140951,0,512,GSO,ORD
2141627,0,512,GSO,ORD
2151029,0,208,GSO,IAD
2150615,0,208,GSO,IAD
2151641,0,387,GSO,EWR
2150653,0,387,GSO,EWR
2151404,25,266,GSO,ATL
2150800,152,512,GSO,ORD
2151405,0,208,GSO,IAD
2161838,0,387,GSO,EWR
2161226,-10,387,GSO,EWR
2161407,-6,266,GSO,ATL
2161050,-5,400,GSO,LGA
2161353,-5,208,GSO,IAD
2160800,-8,512,GSO,ORD
2161627,8,512,GSO,ORD
2161015,7,208,GSO,IAD
2171838,-10,387,GSO,EWR
2171641,26,387,GSO,EWR
2171025,-2,208,GSO,IAD
2170654,0,387,GSO,EWR
2171407,39,266,GSO,ATL
2171650,-6,266,GSO,ATL
2171735,-4,400,GSO,LGA
2171005,-6,266,GSO,ATL
2170625,-8,400,GSO,LGA
2171050,-7,400,GSO,LGA
2171353,-6,208,GSO,IAD
2170615,-8,208,GSO,IAD
2170600,0,512,GSO,ORD
2170951,0,512,GSO,ORD
2171627,0,512,GSO,ORD
2181838,-15,387,GSO,EWR
2181641,-10,387,GSO,EWR
2180653,0,387,GSO,EWR
2181025,-3,208,GSO,IAD
2181407,-3,266,GSO,ATL
2181005,-7,266,GSO,ATL
2181050,46,400,GSO,LGA
2181353,-5,208,GSO,IAD
2180615,-9,208,GSO,IAD
2180600,-3,512,GSO,ORD
2180951,1,512,GSO,ORD
2181627,40,512,GSO,ORD
2191838,63,387,GSO,EWR
2191641,76,387,GSO,EWR
2191025,-10,208,GSO,IAD
2190653,-10,387,GSO,EWR
2191407,-4,266,GSO,ATL
2191005,32,266,GSO,ATL
2191050,-9,400,GSO,LGA
2191353,-9,208,GSO,IAD
2190615,-4,208,GSO,IAD
2190600,-4,512,GSO,ORD
2190951,-6,512,GSO,ORD
2191627,13,512,GSO,ORD
2201838,-10,387,GSO,EWR
2201641,10,387,GSO,EWR
2201025,-5,208,GSO,IAD
2200653,-2,387,GSO,EWR
2201407,-5,266,GSO,ATL
2201005,10,266,GSO,ATL
2201050,-1,400,GSO,LGA
2201353,8,208,GSO,IAD
2200615,8,208,GSO,IAD
2200600,10,512,GSO,ORD
2200951,0,512,GSO,ORD
2201627,219,512,GSO,ORD
2211838,0,387,GSO,EWR
2211641,0,387,GSO,EWR
2211025,42,208,GSO,IAD
2210653,-7,387,GSO,EWR
2211407,-1,266,GSO,ATL
2211005,8,266,GSO,ATL
2211050,129,400,GSO,LGA
2211353,-9,208,GSO,IAD
2210615,-5,208,GSO,IAD
2210600,-7,512,GSO,ORD
2210951,-8,512,GSO,ORD
2211627,31,512,GSO,ORD
2221029,-7,208,GSO,IAD
2221641,4,387,GSO,EWR
2220654,0,387,GSO,EWR
2221404,54,266,GSO,ATL
2221405,-5,208,GSO,IAD
2220615,211,208,GSO,IAD
2220800,-6,512,GSO,ORD
2231838,-10,387,GSO,EWR
2231226,-10,387,GSO,EWR
2231407,11,266,GSO,ATL
2231735,-6,400,GSO,LGA
