2141810,90,689,FLL,BNA
2141215,66,1014,FLL,MDW
2141830,23,862,FLL,PHL
2140850,1,918,FLL,STL
2140835,29,804,FLL,BWI
2141700,21,1013,FLL,BUF
2141425,10,804,FLL,BWI
2141615,33,1047,FLL,ALB
2141905,57,949,FLL,ISP
2140835,7,1480,FLL,DEN
2141050,10,171,FLL,TPA
2140805,-5,689,FLL,BNA
2140915,-6,1032,FLL,PVD
2141640,18,1714,FLL,PHX
2141150,40,845,FLL,CMH
2141600,30,505,FLL,ATL
2140645,-2,804,FLL,BWI
2150900,-5,505,FLL,ATL
2151000,-5,1020,FLL,BDL
2151650,38,804,FLL,BWI
2150930,-4,1047,FLL,ALB
2151300,33,1079,FLL,MCI
2151325,5,864,FLL,PIT
2150900,-4,804,FLL,BWI
2151740,83,845,FLL,CMH
2151645,1,1047,FLL,ALB
2150745,0,277,FLL,JAX
2151715,0,1097,FLL,MHT
2151540,67,171,FLL,TPA
2151135,-2,1014,FLL,MDW
2150950,15,862,FLL,PHL
2151945,0,1032,FLL,PVD
2151940,38,1020,FLL,BDL
2151245,12,862,FLL,PHL
2150900,-8,918,FLL,STL
2151115,-2,591,FLL,RDU
2152040,128,804,FLL,BWI
2151900,68,862,FLL,PHL
2151215,12,1013,FLL,BUF
2151625,41,689,FLL,BNA
2151910,0,949,FLL,ISP
2151720,13,873,FLL,IND
2150735,-4,171,FLL,TPA
2151205,33,1080,FLL,MKE
2151015,-6,505,FLL,ATL
2151510,14,832,FLL,HOU
2151035,12,909,FLL,SJU
2151010,26,277,FLL,JAX
2151245,37,804,FLL,BWI
2152020,0,585,FLL,MSY
2151655,55,909,FLL,SJU
2151515,24,1714,FLL,PHX
2151105,-1,832,FLL,HOU
2151245,39,873,FLL,IND
2151345,27,505,FLL,ATL
2151055,37,171,FLL,TPA
2151820,90,804,FLL,BWI
2151730,59,918,FLL,STL
2151305,33,689,FLL,BNA
2151005,12,864,FLL,PIT
2151555,1,1480,FLL,DEN
2151815,34,1013,FLL,BUF
2150630,-7,1014,FLL,MDW
2151415,88,277,FLL,JAX
2151205,0,1032,FLL,PVD
2151720,0,1032,FLL,PVD
2151520,56,960,FLL,AUS
2151800,92,171,FLL,TPA
2151020,9,1013,FLL,BUF
2151740,113,862,FLL,PHL
2151040,39,804,FLL,BWI
2150840,-1,1480,FLL,DEN
2151835,42,1079,FLL,MCI
2151150,26,585,FLL,MSY
2150745,-10,949,FLL,ISP
2151905,42,1014,FLL,MDW
2151415,62,1014,FLL,MDW
