1291005,-13,436,DTW,LGA
1291545,0,352,DTW,DCA
1291000,4,832,DTW,MCO
1291738,68,352,DTW,DCA
1291350,-3,436,DTW,LGA
1290841,9,1287,DTW,SLC
1291205,-1,942,DTW,RSW
1291210,2,995,DTW,MIA
1291532,3,436,DTW,LGA
1291725,32,980,DTW,FLL
1290630,-4,516,DTW,ATL
1291730,211,516,DTW,ATL
1291200,18,1520,DTW,LAS
1291007,-4,355,DTW,BWI
1291210,24,1287,DTW,SLC
1290725,-4,355,DTW,BWI
1292006,195,394,DTW,PHL
1291520,-3,805,DTW,MSY
1291215,-5,459,DTW,MSP
1290845,35,1675,DTW,SEA
1290725,12,980,DTW,FLL
1290845,7,854,DTW,TPA
1290841,52,1720,DTW,LAX
1291000,12,459,DTW,MSP
1290825,-3,206,DTW,MKE
1291025,15,854,DTW,TPA
1291200,7,980,DTW,FLL
1291345,1,271,DTW,MSN
1291400,-2,942,DTW,RSW
1291720,-1,942,DTW,RSW
1291745,120,394,DTW,PHL
1291555,-4,477,DTW,BDL
1292000,-2,530,DTW,MEM
1292001,-3,204,DTW,ORD
1292007,-5,201,DTW,IND
1301520,64,1720,DTW,LAX
1300841,36,944,DTW,PBI
1300840,41,459,DTW,MSP
1301545,27,459,DTW,MSP
1301410,43,549,DTW,BOS
1301945,129,436,DTW,LGA
1301945,14,549,DTW,BOS
1301455,397,516,DTW,ATL
1301349,27,442,DTW,JFK
1301735,118,459,DTW,MSP
1302140,71,459,DTW,MSP
1301209,33,516,DTW,ATL
1300725,-3,396,DTW,BNA
1301520,56,1675,DTW,SEA
1300846,-2,1806,DTW,SFO
1301739,155,1720,DTW,LAX
1300840,-5,1700,DTW,SAN
1301715,23,382,DTW,STL
1300730,196,942,DTW,RSW
1301725,11,1287,DTW,SLC
1301940,74,516,DTW,ATL
1301538,26,271,DTW,MSN
1302030,117,435,DTW,RDU
1301951,0,104,DTW,GRR
1301745,30,206,DTW,MKE
1301346,142,516,DTW,ATL
1301353,3,394,DTW,PHL
1301940,-4,459,DTW,MSP
1301540,22,1806,DTW,SFO
1301000,-1,516,DTW,ATL
1301910,-3,1287,DTW,SLC
1301745,25,1520,DTW,LAS
1301747,78,854,DTW,TPA
1300730,8,516,DTW,ATL
1302135,46,396,DTW,BNA
1301950,0,546,DTW,MCI
1300722,-7,204,DTW,ORD
1301940,0,832,DTW,MCO
1301215,34,857,DTW,DFW
1301500,0,854,DTW,TPA
1301951,0,355,DTW,BWI
1300725,0,352,DTW,DCA
1300725,10,459,DTW,MSP
1302135,1,436,DTW,LGA
1301755,86,477,DTW,BDL
1300735,-3,832,DTW,MCO
1300835,27,1520,DTW,LAS
1301000,10,942,DTW,RSW
1301002,0,549,DTW,BOS
1301615,324,516,DTW,ATL
1301345,20,459,DTW,MSP
1302028,105,352,DTW,DCA
1301535,14,1520,DTW,LAS
1301720,166,857,DTW,DFW
1301603,-3,976,DTW,DEN
1300705,-2,394,DTW,PHL
1301958,0,980,DTW,FLL
1301940,44,1700,DTW,SAN
1300845,-2,976,DTW,DEN
1300735,89,549,DTW,BOS
1301725,-2,436,DTW,LGA
1301159,2,206,DTW,MKE
1300950,2,980,DTW,FLL
1301254,100,854,DTW,TPA
1301735,9,549,DTW,BOS
1301222,75,355,DTW,BWI
1301524,56,355,DTW,BWI
1301215,77,976,DTW,DEN
1301535,88,206,DTW,MKE
1301345,21,980,DTW,FLL
1301220,32,1720,DTW,LAX
1301955,52,854,DTW,TPA
